CensusTract,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,ToxRelease,Traffic,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Education,LinguisticIsolation,Poverty,Unemployment,Asthma
18,67.54998149518622,24.390243902439025,659.485351559528,-1.1776554960085626,5.892693385007961,69.62,1.4944162824490366,7.252115249761443,2.2604854603417577,2.020515504676623,1.1906908447938038,0.4467670516087703,2.630776043147594,4.970915408654627,3.8543938925915096,3.0166206257996713,59.06
19,57.82732917920384,35.714285714285715,2952.594169212146,-0.022245608947319737,4.685920335673201,62.28,8.48738147088188,7.482068324862113,3.7523969601126805,1.0992016132904618,2.0600531630966685,3.015113445777636,2.365299197201011,5.604462507680822,3.9740583963475986,3.6606010435446255,96.94
20,48.7134478352744,37.03703703703704,3366.1604671093783,-0.5996568374726063,4.685920335673201,90.7,8.898257380906589,6.273085115644684,3.6890633056060547,1.050864054361203,1.7787238132749206,10.0,2.003117702369927,2.98496231131986,4.225372824628505,4.08656334834051,152.43
22,81.13568881817667,33.333333333333336,1881.6576805647505,-0.4780358009429998,4.685920335673201,76.44,10.066227095601128,7.500084953216893,3.1512309966523677,1.0540925533894598,1.8215740458755476,0.20846909961254162,2.1803544963151946,3.4219877264537346,3.3775875160230218,2.3664319132398464,75.09
23,42.261093218230876,37.03703703703704,3099.442337767205,-0.25231492861448956,4.685920335673201,83.91,8.826700927857152,6.473907855618634,3.3966646454746816,0.8751226091625582,1.7787238132749206,10.0,1.9377813785625346,2.12367605815953,4.155753190350744,3.7549966711037173,152.43
24,70.8660708661063,34.48275862068965,1722.1242603204325,-1.0272222925814367,4.685920335673201,91.15,8.672309596318971,6.508614967413054,2.7838532123657354,0.9392348922300863,1.0024906793143211,0.7053456158585983,2.531981076139757,4.302324952859791,4.030694535145645,2.569046515733026,186.24
25,48.49742261192856,24.390243902439025,1858.1083600604588,-1.0788096613719298,5.631032554291537,65.25,9.356190372679631,6.714254748571719,1.6442935160485048,0.9809436521275706,1.317169373045755,0.6651901052377394,2.283716690870853,4.013726448077896,3.8753590210565547,3.286335345030997,135.71
26,55.812185049503306,34.48275862068965,1868.7653868603197,-1.1841701770297564,4.685920335673201,85.1,10.220889309142757,6.505347700811788,2.683540339729502,0.9534625892455924,1.0024906793143211,1.0206207261596576,2.4663257145596607,3.392639090737475,4.037774210733707,3.1622776601683795,194.4
27,67.94850991743675,33.333333333333336,2235.8068236782347,0.1301506844650451,4.685920335673201,89.71,15.288019389211465,6.193881154124639,1.666339903916054,1.0893950881998016,1.7787238132749206,10.0,2.5242450215519088,4.302324952859791,3.8308129500026027,3.286335345030997,146.97
28,60.52272300549604,35.714285714285715,2019.4515845462056,0.6891391591624065,5.552843299090915,82.19,7.634351267582226,5.818224832754151,1.9633815353820756,0.8398485672182803,1.8215740458755476,0.23829795864119574,2.418279679211108,4.94064773081425,3.7909846770510898,2.6645825188948455,123.98
29,73.13002119512889,24.390243902439025,2021.492811476134,-1.0469690555162714,5.631032554291537,81.69,8.715373355753327,7.093031524713724,1.5657362914700075,1.0992016132904618,1.861597349115187,10.0,2.0245444688580787,2.7766886753829643,3.716008121502189,3.420526275297414,135.71
30,55.35341001239219,35.714285714285715,1962.8874025829211,-0.7550225842780328,6.010433493655585,55.65,9.472520256198893,9.171767638782535,3.8292583213750313,1.736408202519683,1.7787238132749206,0.7053456158585983,1.8334522799337654,2.6286878856189833,4.1713056033582285,3.82099463490856,106.14
32,65.11528238439882,37.03703703703704,2975.940566992735,-0.021223636451626688,4.685920335673201,35.72,8.617433477138462,7.143509360669229,3.593813374463982,0.8336954161184502,1.861597349115187,0.9950371902099892,2.1803544963151946,5.367494760127857,3.7612001156935624,3.449637662132068,147.11
33,79.63667496825819,33.333333333333336,2310.358876911758,-0.959720289801491,4.685920335673201,73.21,12.526728268570743,6.036120642779647,2.0308417283137197,1.6205334483417646,1.8215740458755476,1.4002800840280099,2.378414230005442,4.93051721424842,3.758871825933971,2.9664793948382653,107.76
34,77.9615289742319,24.390243902439025,1930.809962014464,-1.8838747581358606,5.631032554291537,79.36,8.950543516403268,6.283813089010296,2.636387594304384,0.6815340609202242,1.861597349115187,2.1821789023599236,2.404011919837328,3.9,3.8372994592322094,2.8809720581775866,135.71
36,81.43709228600933,33.333333333333336,2208.3045909343728,-0.6348782724359695,4.685920335673201,78.71,14.047581848497089,7.12096651656887,2.0397374371577692,3.1622776601683795,1.8215740458755476,10.0,2.342295175621143,4.337049688440288,3.937690752176724,2.7748873851023217,129.14
37,110.63905277974861,32.25806451612903,2181.535839414914,-1.6660082639224947,5.765661211702066,55.83,10.345191761024935,6.357048184757497,2.115006820147162,0.9438595268231115,1.8215740458755476,0.3048553804248462,2.182762401139583,3.163858403911275,3.1612467120315646,2.449489742783178,103.2
38,78.70832230456955,30.3030303030303,2066.871629905432,-1.1874435023747254,4.685920335673201,72.54,12.232206142549105,7.469050789678784,2.5756559002026638,0.6134777622273612,1.7787238132749206,0.9950371902099892,1.9203691788083757,1.7349351572897471,3.414442608412176,2.8809720581775866,100.6
39,69.6491205974634,33.333333333333336,1831.7019373190255,0.5993858007454709,4.685920335673201,77.01,8.919180373555992,7.779192306153905,2.4623165020950593,1.944130841813964,1.8215740458755476,1.1111111111111112,2.2581008643532257,4.428317965096906,3.4781584227982836,2.2135943621178655,76.53
40,56.10704055642215,25.641025641025642,2128.107556887328,-0.5996568374726063,5.668811385712148,85.37,4.451641891622028,7.758022065315283,2.0935427867999796,0.9466897220823947,1.317169373045755,0.4222003309207491,2.3145708229370623,5.595533933415113,3.8522730010223722,2.0248456731316584,64.26
41,54.7905101272109,37.03703703703704,2833.9118765458725,-0.033556783528842754,4.685920335673201,57.41,9.182637698200224,7.722182784103699,4.3367245105249514,0.8991396351259593,1.7787238132749206,0.3533326266687867,1.5585222360615276,1.8193405398660252,3.2308043957334744,2.8284271247461903,129.36
42,74.28324171709255,25.641025641025642,1880.967194515024,-2.3025850929940455,6.223468726854389,59.21,9.432121928025778,6.929498174700333,2.5228449529029375,1.183334307804861,1.5657362914700075,0.7053456158585983,2.2858128075249846,3.661966684720111,3.5115454388310208,2.4289915602982237,113.29
43,76.64854858377946,32.25806451612903,1425.4952922464784,-0.7657178733947807,5.992788670070113,77.28,4.582902291296933,7.632288167217906,3.3812493865963704,0.8377722878823317,0.31622776601683794,0.3427955850955305,2.3746892158656623,4.583666654546336,3.6888794541139363,1.70293863659264,81.62
44,84.1130192063036,31.25,1580.7874922798933,-1.0613165039244128,6.69636735867878,93.8,4.8867432658202885,7.494699167737074,2.143492944486652,0.9584520980984134,1.861597349115187,10.0,2.2941401323320045,3.4365680554879168,3.56953269648137,2.9832867780352594,61.77
45,95.11571899533746,25.0,2026.1649336810644,-1.3862943611198906,5.807451560653049,66.75,10.540697564332781,7.474264361476381,1.8005313147761317,0.9975155087566253,1.732531732454193,1.1867816581938533,2.359611061770567,3.9635842365212826,3.8066624897703196,2.4899799195977463,135.71
47,42.35563716909474,37.03703703703704,2881.6149122240863,-0.3523983871714722,4.685920335673201,87.33,8.934627858907438,4.300403002820911,2.9623528101452616,1.5247795823909716,1.7787238132749206,0.4993761694389223,1.8170071006586175,1.9519221295943134,3.768152635008444,2.6267851073127395,152.43
48,71.37926869897169,35.714285714285715,1920.0837688333906,0.28517894223366247,5.552843299090915,76.7,7.750244048090059,7.774213187987147,1.3385242944066766,0.9855383616872883,1.7787238132749206,0.4148699068225112,2.2795070569547775,4.517742799230607,3.481240089335692,2.258317958127243,123.98
49,70.08566187174092,33.333333333333336,2320.1946107504327,-0.5481814103097596,4.685920335673201,76.08,14.177734009542423,6.625563426718755,2.101668995125435,0.8111422162357037,1.1906908447938038,10.0,2.5784313167966806,4.382921400162226,3.86702563949741,2.756809750418044,101.07
50,65.81033353509159,37.03703703703704,3298.102937964975,0.23031775506221003,4.685920335673201,79.41,9.100629250855912,7.283929579235053,3.9384779491797275,0.9832275876142124,1.8215740458755476,10.0,1.984188483235881,2.511971337416094,4.072439726834051,2.569046515733026,81.9
51,57.262553208881634,35.714285714285715,1889.5170601341865,-0.9649559038554361,5.909657784403891,81.54,6.693474001975674,7.506660085979697,2.6350222266113774,0.9914365205932153,1.7787238132749206,10.0,2.3709465892385846,4.659399102888698,3.8543938925915096,2.2135943621178655,61.61
52,65.52098900352466,35.714285714285715,1887.814140910122,-0.40346710544549125,5.552843299090915,84.72,7.809026011356811,6.121649005146679,1.387853028395234,0.7723664844307355,1.9346817450016374,0.37769478730024897,2.3383945872749803,4.838388161361178,3.4657359027997265,3.361547262794322,123.98
53,87.37848705488096,27.027027027027028,2055.876446824398,-1.1270117631898076,5.531054749533568,70.22,11.472524199154918,8.0053739942196,2.5807615779336697,1.2313391438421044,1.1906908447938038,1.4002800840280099,2.0215250056184093,3.348133808556641,3.3568971227655755,2.7202941017470885,86.0
54,47.634021455258214,37.03703703703704,3298.102937964975,-0.7962879394794586,4.685920335673201,85.05,9.018141752277305,6.314278549684354,3.860486410661928,1.1508832942853258,1.7787238132749206,1.5617376188860606,1.829382438457389,3.392639090737475,3.775057150354989,2.588435821108957,114.33
55,59.6992462263972,24.390243902439025,1961.166966977455,-1.7897614665653818,5.631032554291537,37.74,11.617060938373127,6.052099126992482,2.858975067181905,0.5296190675632886,2.1409499420926066,0.33314830232638476,1.6603643426724282,1.1874342087037917,3.370738174177447,3.82099463490856,102.42
56,100.61808982484213,23.255813953488374,1588.8286678218115,-3.863232841258714,6.776062195631255,28.97,6.461949902931053,5.662579296730893,3.0865521688530784,0.7436405473139096,2.1659828351803623,0.23433924539650597,1.6548754598234365,1.5524174696260022,3.3068867021909143,2.8284271247461903,81.35
57,83.03011501858829,35.714285714285715,2281.6367113544648,-0.5744756508424468,4.685920335673201,90.49,8.348786063260528,6.21510736996541,3.1919773263907425,2.6591479484724942,1.8215740458755476,1.4744195615489712,2.612741714435318,5.320714237769211,4.034240638152395,3.146426544510455,129.22
59,64.55230437405004,35.714285714285715,2024.5133016933519,-0.42159449003804794,6.251479901198042,69.43,6.656213034498291,7.39702432446281,4.045544345897442,0.5251820237662669,1.8215740458755476,0.24837535026770383,2.0540215729017546,2.9,3.3568971227655755,2.5298221281347035,59.96
60,87.16077099245967,25.641025641025642,2179.0031563352586,-0.36961545521446726,5.668811385712148,67.94,4.4103612721929135,7.352182073750399,2.4788942289446085,1.4004147069285728,1.4150966184151803,0.48737017882857936,2.1508169151483236,3.1160872901765764,3.8979240810486444,2.6457513110645907,63.73
61,62.08864630510155,37.03703703703704,2916.3538350494596,-0.03459144476961909,4.685920335673201,39.52,9.030117200193985,7.452859055200833,4.233971737297883,0.7948735897025158,1.8215740458755476,10.0,1.9513806786303778,3.392639090737475,3.845883202923601,2.7386127875258306,109.78
63,67.52777206453653,34.48275862068965,2046.8860866381408,-0.991553216374702,4.685920335673201,94.56,8.299201593980499,6.3485877767266725,2.2860221022950693,3.1622776601683795,1.7787238132749206,1.2803687993289599,2.614142273348556,4.8072861366887665,4.289088639014612,3.271085446759225,115.64
64,58.787753826796276,35.714285714285715,1979.9311695420022,0.9574326752053303,5.552843299090915,54.06,7.656219746439387,7.487582473397241,1.0594796911843958,1.4004147069285728,1.7787238132749206,0.33314830232638476,2.292066799773837,5.301886456724626,3.5263605246161616,3.1144823004794873,123.98
65,66.96267617113283,37.03703703703704,2562.4823770324833,-0.0998203352822109,4.68831576707476,23.26,8.490036709002334,6.918731558617352,4.888120602552267,0.7079934371991633,1.8215740458755476,0.4079085082240021,1.9580750502818227,3.407345007480164,3.4995332823830174,3.420526275297414,64.7
66,76.3740793725201,28.57142857142857,2096.6321622847836,-1.851509473633829,6.352716500539821,43.13,10.444022603575972,7.111667201533472,1.841911803191856,2.1711852081087684,1.1906908447938038,0.44237395520380884,2.0482273781688902,3.2726136343907144,3.572345637857985,4.110960958218893,243.29
67,77.0,26.315789473684212,2051.153976186717,-0.6616485135005743,6.0855694554097886,49.3,5.96940161899543,7.915392557836124,3.148431072969045,0.5043916391628555,1.317169373045755,0.1757906384836575,2.2731485374047877,5.710516614107694,3.517497837358316,3.0166206257996713,36.67
68,50.28916384272063,25.641025641025642,2249.1604249783654,-0.9702190738997107,5.668811385712148,36.31,4.302277456433505,7.781350436447529,2.4581193087416073,0.6234268498935829,1.317169373045755,0.30845984923781783,2.428817095110509,7.2876608044008195,3.673765816303888,2.8635642126552705,54.38
69,51.60426338976267,37.03703703703704,3042.905578637805,-0.46840490788203853,4.685920335673201,66.5,9.144795126363983,6.4067825996442425,3.6080022567765715,1.1385988964970626,1.7787238132749206,0.9950371902099892,1.8573200214642784,2.4310491562286436,3.758871825933971,2.588435821108957,103.03
70,60.489668539346454,33.333333333333336,2337.9215614923432,-1.0272222925814367,4.685920335673201,74.46,13.388423530040498,6.163726404789112,2.081173122433966,1.1559871147906977,1.8215740458755476,1.4002800840280099,2.467990464555409,3.7296112397943033,3.653252276470785,1.9235384061671346,102.27
72,69.67783004657937,25.641025641025642,2257.804304642419,-0.4620354595965587,5.668811385712148,77.45,4.363824759936976,8.341000544107102,2.284975053011005,1.4004147069285728,1.317169373045755,0.3427955850955305,2.47955045513814,5.020956084253277,3.9889840465642745,2.3664319132398464,53.07
73,77.61443164772902,37.03703703703704,2759.9605292541974,0.3947411447451887,4.685920335673201,74.69,9.346421923539914,7.28272220839949,3.609598035782082,1.3295739742362471,1.7787238132749206,10.0,1.9580750502818227,2.0518284528683193,3.3877743613300146,2.6832815729997477,92.46
74,85.65045242145543,33.333333333333336,2257.1401071925457,-0.16369609267078977,4.685920335673201,62.21,12.77759955625958,7.194355700660579,1.9171841825703186,1.183334307804861,1.1906908447938038,10.0,2.3746892158656623,5.450688029964658,3.912023005428146,2.569046515733026,85.63
75,68.11020481543129,37.03703703703704,3072.913846970808,-0.43850496218636453,4.685920335673201,64.19,8.857293757992212,6.456859672242676,3.9474500406653767,0.7643338523426697,1.8215740458755476,3.015113445777636,2.0,3.8483762809787714,3.8155121050473024,2.7386127875258306,122.65
76,71.7007670809734,25.641025641025642,2236.2011545540577,-0.27971390280260405,5.668811385712148,56.64,4.282735894703011,8.472315495730589,2.0880722859418275,1.183334307804861,1.317169373045755,1.1111111111111112,2.712060143022886,5.754128952326321,4.1059436980654525,2.5495097567963922,71.35
77,101.65136496870073,30.3030303030303,1658.1435307911056,-1.7897614665653818,6.553377694092088,67.09,4.515715191131305,7.195919711329676,3.453589387335628,1.1585819394535928,1.861597349115187,0.4079085082240021,2.4305600579078006,3.195309061734091,3.342861804649192,1.6431676725154984,62.66
78,68.92749814116279,35.714285714285715,2410.0236413276098,-1.0469690555162714,4.685920335673201,89.18,8.38838786069996,6.434493461681716,3.020256867484117,2.4028114141347543,1.8215740458755476,10.0,2.4200454924935872,5.942221806698232,4.092676505121403,2.4289915602982237,129.22
79,34.583232931581165,37.03703703703704,3099.442337767205,0.08984070399978954,4.685920335673201,52.04,8.787656366378526,6.8095483298899895,3.3560712836954263,0.8115817407623118,1.7787238132749206,10.0,2.197045141652503,5.840376700179536,4.229749199228304,3.521363372331802,133.48
80,49.70915408654627,37.03703703703704,2599.3859203840707,-1.0498221244986778,4.685920335673201,72.31,9.560982952083382,6.380248585734938,3.4478091993285314,1.1638603537182597,1.7787238132749206,10.0,1.7024321863844938,3.083828789021855,3.490428515390098,2.6645825188948455,119.2
81,85.69130644353604,31.25,1899.1015953311467,-2.6036901857779675,5.969985515430857,34.95,10.34504728226474,7.532936575701315,3.4520710987905843,0.6319505771145683,1.8215740458755476,0.21077167773036798,1.93087295710035,2.368543856465402,2.970414465569701,2.2135943621178655,91.26
82,72.67048919609665,28.57142857142857,2169.473565124249,-2.2164073967529934,5.6950780340260545,53.17,10.48910638900619,7.521935991140238,2.128096978450395,1.4004147069285728,1.1906908447938038,0.4360207201969473,1.927390755451873,2.5514701644346145,3.634951112088381,3.391164991562634,243.29
83,54.58021619598075,35.714285714285715,2621.8674414250604,-0.9649559038554361,4.685920335673201,84.24,8.539922923432353,5.781394358886278,2.495145880807243,2.020515504676623,1.9346817450016374,10.0,2.5607496020310148,5.395368384086485,3.9160150266976834,3.605551275463989,99.29
84,48.75448697299562,24.390243902439025,584.6334282963074,-2.375155785828881,6.738898661641705,53.49,2.2629020007476406,6.730470041852832,2.2193341664584674,1.3401690267528754,2.1659828351803623,0.17674908041006732,2.2156658329841687,3.7027017163147233,3.2733640101522705,2.23606797749979,56.99
85,51.45872132107443,29.41176470588235,2271.362697764334,-1.4696759700589417,5.6950780340260545,81.83,9.679702651274736,5.858298167001141,2.396055099066574,1.6990442448471226,1.496095895509355,0.8137884587711595,1.876529608701073,2.7037011669191546,3.8607297110405954,2.7748873851023217,199.35
86,65.93936608733814,35.714285714285715,2621.8674414250604,-1.0216512475319814,4.685920335673201,90.76,8.478481516554645,5.896867282619133,2.4664923413021276,1.944130841813964,1.968317587576279,10.0,2.5900200641113513,6.140846847137616,4.21803603456465,2.9154759474226504,97.64
87,93.48796714016194,35.714285714285715,2028.7019551926537,-1.4653375684603434,5.909657784403891,76.29,6.623282758336206,6.997297973316375,3.0655081225115244,0.6987422575666037,1.7787238132749206,1.796053020267749,2.2688796950242867,4.428317965096906,3.427514689979529,2.1447610589527217,61.61
88,87.32124598286491,32.25806451612903,1923.6490393029812,-0.3783364407199117,4.685920335673201,74.47,8.303525821908393,7.910793049211543,2.4673249688862975,1.5811388300841898,1.0024906793143211,0.3533326266687867,1.9809804072907224,4.001249804748512,3.6938669956249757,2.16794833886788,89.69
89,66.32495759516172,34.48275862068965,2123.578650476135,-0.9288695140810151,4.685920335673201,95.17,8.329121444553355,5.901371679380592,2.929597313019339,2.6591479484724942,1.7787238132749206,1.1470786693528088,2.519569030457699,4.255584566190643,3.9684033388642534,3.5071355833500366,129.22
90,72.61542535852834,23.809523809523807,1929.2082939011405,-1.1425641761972924,5.474830419933934,85.53,7.398189605824401,6.833238014094955,2.15607414521574,3.1622776601683795,1.8991939762368368,10.0,2.283716690870853,3.0347981810987035,3.9415818076696905,3.420526275297414,171.45
91,85.57452892070164,25.641025641025642,2026.6362176179982,-2.2072749131897207,5.807872183180582,78.46,10.541254685984818,6.015452884925818,1.7079784627339316,3.1622776601683795,1.732531732454193,10.0,2.4860842415624167,4.5066617356975,3.996364153861897,3.4351128074635335,135.71
92,69.6491205974634,35.714285714285715,1981.676177938836,0.7060634058264915,6.3957122478097075,42.46,7.546591892492309,7.225814555586445,3.14159998245119,0.8809940554318927,1.8215740458755476,0.20915193504605284,1.9513806786303778,3.348133808556641,3.190476350346503,2.6457513110645907,68.35
93,69.60603422117941,25.641025641025642,2257.804304642419,-0.4049652330665133,5.668811385712148,69.96,4.338181666410126,8.295164817310717,2.1472905609999318,1.4004147069285728,1.317169373045755,1.2803687993289599,2.511717364321671,5.187484939737175,3.8815637979434374,3.5777087639996634,74.8
94,71.51922818375489,23.809523809523807,1972.8933278686197,-1.5095925774643841,5.474201581377986,84.73,6.716530537488875,6.53838491833157,2.5683089832837855,1.736408202519683,1.8991939762368368,10.0,2.1406951429280725,2.8478061731796283,3.4111477125153233,2.0,171.45
95,90.13878188659973,34.48275862068965,1867.0217013443464,-0.9467499393588635,6.2206895687380594,78.54,6.329605066424278,7.002026946082406,2.8129429611848407,2.6591479484724942,1.732531732454193,0.6189844605901729,2.23606797749979,3.1,3.462606009790799,2.7748873851023217,57.65
96,79.84985911070852,34.48275862068965,2173.9367343755384,-0.29169009384931976,4.685920335673201,34.28,13.131234950520797,7.074355510823537,2.6976586439844645,0.7804773564128383,1.9346817450016374,10.0,1.7272193775068816,3.0016662039607267,3.3638415951183864,2.6457513110645907,158.82
97,70.03570517957252,32.25806451612903,1369.919400605163,-1.5417792639602856,6.553163877246782,83.38,4.582865279924509,6.284505805621813,2.7925036590759844,0.9764540896763105,0.31622776601683794,0.3533326266687867,2.407602687005432,4.0877866871939394,3.6428355156125294,2.0248456731316584,67.69
98,63.968742366877905,25.641025641025642,2120.521373548487,-0.6971552019574841,5.668811385712148,53.53,4.36763269034581,6.976575750409052,2.7674865231011774,0.6936319083813028,1.4150966184151803,0.44237395520380884,2.292066799773837,4.405678154382138,3.716008121502189,2.6645825188948455,48.88
99,92.84934033152847,32.25806451612903,1045.3113044849351,-2.488914671185539,6.750539907782033,46.32,0.1600325454628398,7.178832283212516,2.7381257931458562,1.5573555311371035,1.4150966184151803,0.24246432248443597,2.2941401323320045,2.882707061079915,3.6988297849671046,2.7748873851023217,71.97
100,69.39740629158989,29.41176470588235,2157.677195799013,-1.5324768712979722,6.435733614873086,51.81,9.698451526299579,7.202261725084684,2.000312426784504,1.736408202519683,0.31622776601683794,0.4079085082240021,2.05690037684406,2.5514701644346145,3.55820113047182,2.1213203435596424,228.91
101,62.976185975335156,27.027027027027028,2058.7393401520526,-0.6792442753909539,5.531054749533568,80.13,10.163649572640486,8.060710293491969,1.8918525401401285,2.6591479484724942,1.0024906793143211,10.0,2.222529103092103,4.243819034784589,3.6109179126442243,3.5777087639996634,98.8
102,73.2666363360568,25.641025641025642,2428.992306174586,-0.36096986822161325,5.668811385712148,68.57,4.325409357624833,7.94079489596328,2.064329225325385,1.1158609289375538,1.0024906793143211,10.0,2.457950973228979,5.469003565550127,3.8416005411316,2.7748873851023217,86.48
103,56.133768802744754,32.25806451612903,1526.4065286748846,-0.6831968497067772,5.984439932171018,48.77,4.576998734970779,7.573774312857444,3.874531610896492,0.9311873976403031,0.31622776601683794,0.6884283908215142,1.9096901596233076,3.3331666624997918,3.1945831322991562,2.280350850198276,72.75
104,66.66333324999583,25.641025641025642,2067.3725318628904,-0.7787050689215919,5.668811385712148,49.99,4.372544238777353,8.013162486810156,1.732531732454193,0.9742473996642224,1.0024906793143211,10.0,2.4004049900704616,6.588626564011653,3.817712325956905,2.6457513110645907,86.6
105,69.67065379340143,24.390243902439025,647.9221027420101,-1.0729445419195318,5.893079645186581,60.82,1.3238306807264753,7.465727016778872,2.4581193087416073,3.1622776601683795,0.31622776601683794,10.0,2.4762640987387345,2.8653097563788803,3.6216707044204863,2.8635642126552705,59.06
106,61.886993787063204,35.714285714285715,1947.1186936864558,0.06578774053800315,5.552843299090915,74.06,7.746333361474907,6.17764667666696,1.1832159566199232,1.062386603815297,1.7787238132749206,0.3417929635123316,2.0959905837807953,4.473253849269009,3.3032169733019514,2.4698178070456938,123.98
107,76.03946343840151,35.714285714285715,1830.5116518450543,0.3343270802748248,5.552843299090915,30.92,8.28194814308342,7.283033890183006,2.012691188460321,0.8603680667002962,2.000312426784504,0.8137884587711595,1.7602234735867868,3.8353617821530213,3.8628327612373745,2.280350850198276,87.67
108,56.07138307550475,25.641025641025642,2035.3035710412994,-1.07587280169862,5.668811385712148,30.51,4.292816598964157,6.832526878536841,2.756809750418044,0.5456003109296228,1.317169373045755,0.21315227815974375,2.2858128075249846,5.692978130996113,3.9945242269398897,2.8635642126552705,41.65
109,50.92150822589606,29.41176470588235,2219.0979445872113,-1.3783261914707137,5.6950780340260545,80.36,9.535565023066171,5.978872245822398,2.669195618950164,1.8520182782170853,1.496095895509355,3.015113445777636,1.9446166923683976,1.9261360284258222,3.996364153861897,3.8600518131237567,199.35
110,75.61084578286372,25.0,1963.4943485999918,-2.0955709236097197,5.804833718725929,51.43,13.502630148725506,6.428090731221842,2.0600531630966685,0.9975155087566253,1.732531732454193,10.0,2.260268990580086,4.013726448077896,3.9852734671677386,4.183300132670378,135.71
